asset_id,display_name_pt,display_name_en,source_task,asset_group,category,subcategory,phase,priority,batch_id,generation_method,source_art_required,target_polycount,texture_resolution,rig_required,animation_set,concept_prompt,geometry_prompt,texture_prompt,concept_attempts_planned,geometry_attempts_planned,remesh_attempts_planned,retexture_attempts_planned,rig_attempts_planned,approval_criteria,unity_path,status,approval_status
equipment_light_boots_t08_base,Botas Leves T8,Light Boots T8,Task017,Equipment,Light Armor,light_boots,Post-MVP,P3,B14_EQUIPMENT_T8,Image to 3D,Yes,1450,1024,No,None,Prompts/Equipment/ConceptArt/equipment_light_boots_t08_base_concept_sheet.txt,Prompts/Equipment/Meshy/BaseGeometry/equipment_light_boots_t08_base_geometry.txt,Prompts/Equipment/TextureVariants/equipment_light_boots_t08_base_rarity_variants.txt,2,1,1,1,0,readable at inventory scale; tier identity clear without UI; all six rarity variants preserve family; pivot and scale correct; no fragile geometry; URP PBR maps valid,Assets/_Game/Art/Equipment/LightArmor/light_boots/T8/Models,Not Started,Pending
equipment_light_chest_t08_base,Armadura Leve T8,Light Chest Armor T8,Task017,Equipment,Light Armor,light_chest,Post-MVP,P3,B14_EQUIPMENT_T8,Image to 3D,Yes,2800,1024,No,None,Prompts/Equipment/ConceptArt/equipment_light_chest_t08_base_concept_sheet.txt,Prompts/Equipment/Meshy/BaseGeometry/equipment_light_chest_t08_base_geometry.txt,Prompts/Equipment/TextureVariants/equipment_light_chest_t08_base_rarity_variants.txt,2,1,1,1,0,readable at inventory scale; tier identity clear without UI; all six rarity variants preserve family; pivot and scale correct; no fragile geometry; URP PBR maps valid,Assets/_Game/Art/Equipment/LightArmor/light_chest/T8/Models,Not Started,Pending
equipment_light_gloves_t08_base,Luvas Leves T8,Light Gloves T8,Task017,Equipment,Light Armor,light_gloves,Post-MVP,P3,B14_EQUIPMENT_T8,Image to 3D,Yes,1200,1024,No,None,Prompts/Equipment/ConceptArt/equipment_light_gloves_t08_base_concept_sheet.txt,Prompts/Equipment/Meshy/BaseGeometry/equipment_light_gloves_t08_base_geometry.txt,Prompts/Equipment/TextureVariants/equipment_light_gloves_t08_base_rarity_variants.txt,2,1,1,1,0,readable at inventory scale; tier identity clear without UI; all six rarity variants preserve family; pivot and scale correct; no fragile geometry; URP PBR maps valid,Assets/_Game/Art/Equipment/LightArmor/light_gloves/T8/Models,Not Started,Pending
equipment_light_hood_t08_base,Capuz Leve T8,Light Hood T8,Task017,Equipment,Light Armor,light_hood,Post-MVP,P3,B14_EQUIPMENT_T8,Image to 3D,Yes,1450,1024,No,None,Prompts/Equipment/ConceptArt/equipment_light_hood_t08_base_concept_sheet.txt,Prompts/Equipment/Meshy/BaseGeometry/equipment_light_hood_t08_base_geometry.txt,Prompts/Equipment/TextureVariants/equipment_light_hood_t08_base_rarity_variants.txt,2,1,1,1,0,readable at inventory scale; tier identity clear without UI; all six rarity variants preserve family; pivot and scale correct; no fragile geometry; URP PBR maps valid,Assets/_Game/Art/Equipment/LightArmor/light_hood/T8/Models,Not Started,Pending
equipment_longbow_t08_base,Arco Longo T8,Longbow T8,Task017,Equipment,Weapon,longbow,Post-MVP,P3,B14_EQUIPMENT_T8,Text to 3D,Optional,1700,1024,No,None,Prompts/Equipment/ConceptArt/equipment_longbow_t08_base_concept_sheet.txt,Prompts/Equipment/Meshy/BaseGeometry/equipment_longbow_t08_base_geometry.txt,Prompts/Equipment/TextureVariants/equipment_longbow_t08_base_rarity_variants.txt,1,1,1,1,0,readable at inventory scale; tier identity clear without UI; all six rarity variants preserve family; pivot and scale correct; no fragile geometry; URP PBR maps valid,Assets/_Game/Art/Equipment/Weapon/longbow/T8/Models,Not Started,Pending
equipment_ring_t08_base,Anel T8,Ring T8,Task017,Equipment,Accessory,ring,Post-MVP,P3,B14_EQUIPMENT_T8,Text to 3D,Optional,550,512,No,None,Prompts/Equipment/ConceptArt/equipment_ring_t08_base_concept_sheet.txt,Prompts/Equipment/Meshy/BaseGeometry/equipment_ring_t08_base_geometry.txt,Prompts/Equipment/TextureVariants/equipment_ring_t08_base_rarity_variants.txt,1,1,1,1,0,readable at inventory scale; tier identity clear without UI; all six rarity variants preserve family; pivot and scale correct; no fragile geometry; URP PBR maps valid,Assets/_Game/Art/Equipment/Accessory/ring/T8/Models,Not Started,Pending
equipment_shield_t08_base,Escudo T8,Shield T8,Task017,Equipment,Weapon,shield,Post-MVP,P3,B14_EQUIPMENT_T8,Text to 3D,Optional,2500,1024,No,None,Prompts/Equipment/ConceptArt/equipment_shield_t08_base_concept_sheet.txt,Prompts/Equipment/Meshy/BaseGeometry/equipment_shield_t08_base_geometry.txt,Prompts/Equipment/TextureVariants/equipment_shield_t08_base_rarity_variants.txt,1,1,1,1,0,readable at inventory scale; tier identity clear without UI; all six rarity variants preserve family; pivot and scale correct; no fragile geometry; URP PBR maps valid,Assets/_Game/Art/Equipment/Weapon/shield/T8/Models,Not Started,Pending
equipment_staff_t08_base,Cajado T8,Staff T8,Task017,Equipment,Weapon,staff,Post-MVP,P3,B14_EQUIPMENT_T8,Text to 3D,Optional,2400,1024,No,None,Prompts/Equipment/ConceptArt/equipment_staff_t08_base_concept_sheet.txt,Prompts/Equipment/Meshy/BaseGeometry/equipment_staff_t08_base_geometry.txt,Prompts/Equipment/TextureVariants/equipment_staff_t08_base_rarity_variants.txt,1,1,1,1,0,readable at inventory scale; tier identity clear without UI; all six rarity variants preserve family; pivot and scale correct; no fragile geometry; URP PBR maps valid,Assets/_Game/Art/Equipment/Weapon/staff/T8/Models,Not Started,Pending
equipment_sword_1h_t08_base,Espada de Uma Mão T8,One-Handed Sword T8,Task017,Equipment,Weapon,sword_1h,Post-MVP,P3,B14_EQUIPMENT_T8,Text to 3D,Optional,2000,1024,No,None,Prompts/Equipment/ConceptArt/equipment_sword_1h_t08_base_concept_sheet.txt,Prompts/Equipment/Meshy/BaseGeometry/equipment_sword_1h_t08_base_geometry.txt,Prompts/Equipment/TextureVariants/equipment_sword_1h_t08_base_rarity_variants.txt,1,1,1,1,0,readable at inventory scale; tier identity clear without UI; all six rarity variants preserve family; pivot and scale correct; no fragile geometry; URP PBR maps valid,Assets/_Game/Art/Equipment/Weapon/sword_1h/T8/Models,Not Started,Pending
equipment_amulet_t09_base,Amuleto T9,Amulet T9,Task017,Equipment,Accessory,amulet,Post-MVP,P3,B15_EQUIPMENT_T9,Text to 3D,Optional,900,512,No,None,Prompts/Equipment/ConceptArt/equipment_amulet_t09_base_concept_sheet.txt,Prompts/Equipment/Meshy/BaseGeometry/equipment_amulet_t09_base_geometry.txt,Prompts/Equipment/TextureVariants/equipment_amulet_t09_base_rarity_variants.txt,1,1,1,1,0,readable at inventory scale; tier identity clear without UI; all six rarity variants preserve family; pivot and scale correct; no fragile geometry; URP PBR maps valid,Assets/_Game/Art/Equipment/Accessory/amulet/T9/Models,Not Started,Pending
equipment_cloth_boots_t09_base,Botas Arcanas T9,Arcane Boots T9,Task017,Equipment,Cloth Armor,cloth_boots,Post-MVP,P3,B15_EQUIPMENT_T9,Image to 3D,Yes,1450,1024,No,None,Prompts/Equipment/ConceptArt/equipment_cloth_boots_t09_base_concept_sheet.txt,Prompts/Equipment/Meshy/BaseGeometry/equipment_cloth_boots_t09_base_geometry.txt,Prompts/Equipment/TextureVariants/equipment_cloth_boots_t09_base_rarity_variants.txt,2,1,1,1,0,readable at inventory scale; tier identity clear without UI; all six rarity variants preserve family; pivot and scale correct; no fragile geometry; URP PBR maps valid,Assets/_Game/Art/Equipment/ClothArmor/cloth_boots/T9/Models,Not Started,Pending
equipment_cloth_gloves_t09_base,Luvas Arcanas T9,Arcane Gloves T9,Task017,Equipment,Cloth Armor,cloth_gloves,Post-MVP,P3,B15_EQUIPMENT_T9,Image to 3D,Yes,1200,1024,No,None,Prompts/Equipment/ConceptArt/equipment_cloth_gloves_t09_base_concept_sheet.txt,Prompts/Equipment/Meshy/BaseGeometry/equipment_cloth_gloves_t09_base_geometry.txt,Prompts/Equipment/TextureVariants/equipment_cloth_gloves_t09_base_rarity_variants.txt,2,1,1,1,0,readable at inventory scale; tier identity clear without UI; all six rarity variants preserve family; pivot and scale correct; no fragile geometry; URP PBR maps valid,Assets/_Game/Art/Equipment/ClothArmor/cloth_gloves/T9/Models,Not Started,Pending
equipment_cloth_hood_t09_base,Capuz Arcano T9,Arcane Hood T9,Task017,Equipment,Cloth Armor,cloth_hood,Post-MVP,P3,B15_EQUIPMENT_T9,Image to 3D,Yes,1500,1024,No,None,Prompts/Equipment/ConceptArt/equipment_cloth_hood_t09_base_concept_sheet.txt,Prompts/Equipment/Meshy/BaseGeometry/equipment_cloth_hood_t09_base_geometry.txt,Prompts/Equipment/TextureVariants/equipment_cloth_hood_t09_base_rarity_variants.txt,2,1,1,1,0,readable at inventory scale; tier identity clear without UI; all six rarity variants preserve family; pivot and scale correct; no fragile geometry; URP PBR maps valid,Assets/_Game/Art/Equipment/ClothArmor/cloth_hood/T9/Models,Not Started,Pending
equipment_cloth_robe_t09_base,Manto Arcano T9,Arcane Robe T9,Task017,Equipment,Cloth Armor,cloth_robe,Post-MVP,P3,B15_EQUIPMENT_T9,Image to 3D,Yes,3350,1024,No,None,Prompts/Equipment/ConceptArt/equipment_cloth_robe_t09_base_concept_sheet.txt,Prompts/Equipment/Meshy/BaseGeometry/equipment_cloth_robe_t09_base_geometry.txt,Prompts/Equipment/TextureVariants/equipment_cloth_robe_t09_base_rarity_variants.txt,2,1,1,1,0,readable at inventory scale; tier identity clear without UI; all six rarity variants preserve family; pivot and scale correct; no fragile geometry; URP PBR maps valid,Assets/_Game/Art/Equipment/ClothArmor/cloth_robe/T9/Models,Not Started,Pending
equipment_heavy_boots_t09_base,Botas Pesadas T9,Heavy Boots T9,Task017,Equipment,Heavy Armor,heavy_boots,Post-MVP,P3,B15_EQUIPMENT_T9,Image to 3D,Yes,1750,1024,No,None,Prompts/Equipment/ConceptArt/equipment_heavy_boots_t09_base_concept_sheet.txt,Prompts/Equipment/Meshy/BaseGeometry/equipment_heavy_boots_t09_base_geometry.txt,Prompts/Equipment/TextureVariants/equipment_heavy_boots_t09_base_rarity_variants.txt,2,1,1,1,0,readable at inventory scale; tier identity clear without UI; all six rarity variants preserve family; pivot and scale correct; no fragile geometry; URP PBR maps valid,Assets/_Game/Art/Equipment/HeavyArmor/heavy_boots/T9/Models,Not Started,Pending
equipment_heavy_chest_t09_base,Peitoral Pesado T9,Heavy Chest Armor T9,Task017,Equipment,Heavy Armor,heavy_chest,Post-MVP,P3,B15_EQUIPMENT_T9,Image to 3D,Yes,3750,1024,No,None,Prompts/Equipment/ConceptArt/equipment_heavy_chest_t09_base_concept_sheet.txt,Prompts/Equipment/Meshy/BaseGeometry/equipment_heavy_chest_t09_base_geometry.txt,Prompts/Equipment/TextureVariants/equipment_heavy_chest_t09_base_rarity_variants.txt,2,1,1,1,0,readable at inventory scale; tier identity clear without UI; all six rarity variants preserve family; pivot and scale correct; no fragile geometry; URP PBR maps valid,Assets/_Game/Art/Equipment/HeavyArmor/heavy_chest/T9/Models,Not Started,Pending
equipment_heavy_gloves_t09_base,Manoplas Pesadas T9,Heavy Gauntlets T9,Task017,Equipment,Heavy Armor,heavy_gloves,Post-MVP,P3,B15_EQUIPMENT_T9,Image to 3D,Yes,1550,1024,No,None,Prompts/Equipment/ConceptArt/equipment_heavy_gloves_t09_base_concept_sheet.txt,Prompts/Equipment/Meshy/BaseGeometry/equipment_heavy_gloves_t09_base_geometry.txt,Prompts/Equipment/TextureVariants/equipment_heavy_gloves_t09_base_rarity_variants.txt,2,1,1,1,0,readable at inventory scale; tier identity clear without UI; all six rarity variants preserve family; pivot and scale correct; no fragile geometry; URP PBR maps valid,Assets/_Game/Art/Equipment/HeavyArmor/heavy_gloves/T9/Models,Not Started,Pending
equipment_heavy_helmet_t09_base,Elmo Pesado T9,Heavy Helmet T9,Task017,Equipment,Heavy Armor,heavy_helmet,Post-MVP,P3,B15_EQUIPMENT_T9,Image to 3D,Yes,2200,1024,No,None,Prompts/Equipment/ConceptArt/equipment_heavy_helmet_t09_base_concept_sheet.txt,Prompts/Equipment/Meshy/BaseGeometry/equipment_heavy_helmet_t09_base_geometry.txt,Prompts/Equipment/TextureVariants/equipment_heavy_helmet_t09_base_rarity_variants.txt,2,1,1,1,0,readable at inventory scale; tier identity clear without UI; all six rarity variants preserve family; pivot and scale correct; no fragile geometry; URP PBR maps valid,Assets/_Game/Art/Equipment/HeavyArmor/heavy_helmet/T9/Models,Not Started,Pending
equipment_light_boots_t09_base,Botas Leves T9,Light Boots T9,Task017,Equipment,Light Armor,light_boots,Post-MVP,P3,B15_EQUIPMENT_T9,Image to 3D,Yes,1450,1024,No,None,Prompts/Equipment/ConceptArt/equipment_light_boots_t09_base_concept_sheet.txt,Prompts/Equipment/Meshy/BaseGeometry/equipment_light_boots_t09_base_geometry.txt,Prompts/Equipment/TextureVariants/equipment_light_boots_t09_base_rarity_variants.txt,2,1,1,1,0,readable at inventory scale; tier identity clear without UI; all six rarity variants preserve family; pivot and scale correct; no fragile geometry; URP PBR maps valid,Assets/_Game/Art/Equipment/LightArmor/light_boots/T9/Models,Not Started,Pending
equipment_light_chest_t09_base,Armadura Leve T9,Light Chest Armor T9,Task017,Equipment,Light Armor,light_chest,Post-MVP,P3,B15_EQUIPMENT_T9,Image to 3D,Yes,2800,1024,No,None,Prompts/Equipment/ConceptArt/equipment_light_chest_t09_base_concept_sheet.txt,Prompts/Equipment/Meshy/BaseGeometry/equipment_light_chest_t09_base_geometry.txt,Prompts/Equipment/TextureVariants/equipment_light_chest_t09_base_rarity_variants.txt,2,1,1,1,0,readable at inventory scale; tier identity clear without UI; all six rarity variants preserve family; pivot and scale correct; no fragile geometry; URP PBR maps valid,Assets/_Game/Art/Equipment/LightArmor/light_chest/T9/Models,Not Started,Pending
equipment_light_gloves_t09_base,Luvas Leves T9,Light Gloves T9,Task017,Equipment,Light Armor,light_gloves,Post-MVP,P3,B15_EQUIPMENT_T9,Image to 3D,Yes,1200,1024,No,None,Prompts/Equipment/ConceptArt/equipment_light_gloves_t09_base_concept_sheet.txt,Prompts/Equipment/Meshy/BaseGeometry/equipment_light_gloves_t09_base_geometry.txt,Prompts/Equipment/TextureVariants/equipment_light_gloves_t09_base_rarity_variants.txt,2,1,1,1,0,readable at inventory scale; tier identity clear without UI; all six rarity variants preserve family; pivot and scale correct; no fragile geometry; URP PBR maps valid,Assets/_Game/Art/Equipment/LightArmor/light_gloves/T9/Models,Not Started,Pending
equipment_light_hood_t09_base,Capuz Leve T9,Light Hood T9,Task017,Equipment,Light Armor,light_hood,Post-MVP,P3,B15_EQUIPMENT_T9,Image to 3D,Yes,1450,1024,No,None,Prompts/Equipment/ConceptArt/equipment_light_hood_t09_base_concept_sheet.txt,Prompts/Equipment/Meshy/BaseGeometry/equipment_light_hood_t09_base_geometry.txt,Prompts/Equipment/TextureVariants/equipment_light_hood_t09_base_rarity_variants.txt,2,1,1,1,0,readable at inventory scale; tier identity clear without UI; all six rarity variants preserve family; pivot and scale correct; no fragile geometry; URP PBR maps valid,Assets/_Game/Art/Equipment/LightArmor/light_hood/T9/Models,Not Started,Pending
equipment_longbow_t09_base,Arco Longo T9,Longbow T9,Task017,Equipment,Weapon,longbow,Post-MVP,P3,B15_EQUIPMENT_T9,Text to 3D,Optional,1700,1024,No,None,Prompts/Equipment/ConceptArt/equipment_longbow_t09_base_concept_sheet.txt,Prompts/Equipment/Meshy/BaseGeometry/equipment_longbow_t09_base_geometry.txt,Prompts/Equipment/TextureVariants/equipment_longbow_t09_base_rarity_variants.txt,1,1,1,1,0,readable at inventory scale; tier identity clear without UI; all six rarity variants preserve family; pivot and scale correct; no fragile geometry; URP PBR maps valid,Assets/_Game/Art/Equipment/Weapon/longbow/T9/Models,Not Started,Pending
equipment_ring_t09_base,Anel T9,Ring T9,Task017,Equipment,Accessory,ring,Post-MVP,P3,B15_EQUIPMENT_T9,Text to 3D,Optional,550,512,No,None,Prompts/Equipment/ConceptArt/equipment_ring_t09_base_concept_sheet.txt,Prompts/Equipment/Meshy/BaseGeometry/equipment_ring_t09_base_geometry.txt,Prompts/Equipment/TextureVariants/equipment_ring_t09_base_rarity_variants.txt,1,1,1,1,0,readable at inventory scale; tier identity clear without UI; all six rarity variants preserve family; pivot and scale correct; no fragile geometry; URP PBR maps valid,Assets/_Game/Art/Equipment/Accessory/ring/T9/Models,Not Started,Pending
equipment_shield_t09_base,Escudo T9,Shield T9,Task017,Equipment,Weapon,shield,Post-MVP,P3,B15_EQUIPMENT_T9,Text to 3D,Optional,2500,1024,No,None,Prompts/Equipment/ConceptArt/equipment_shield_t09_base_concept_sheet.txt,Prompts/Equipment/Meshy/BaseGeometry/equipment_shield_t09_base_geometry.txt,Prompts/Equipment/TextureVariants/equipment_shield_t09_base_rarity_variants.txt,1,1,1,1,0,readable at inventory scale; tier identity clear without UI; all six rarity variants preserve family; pivot and scale correct; no fragile geometry; URP PBR maps valid,Assets/_Game/Art/Equipment/Weapon/shield/T9/Models,Not Started,Pending
equipment_staff_t09_base,Cajado T9,Staff T9,Task017,Equipment,Weapon,staff,Post-MVP,P3,B15_EQUIPMENT_T9,Text to 3D,Optional,2400,1024,No,None,Prompts/Equipment/ConceptArt/equipment_staff_t09_base_concept_sheet.txt,Prompts/Equipment/Meshy/BaseGeometry/equipment_staff_t09_base_geometry.txt,Prompts/Equipment/TextureVariants/equipment_staff_t09_base_rarity_variants.txt,1,1,1,1,0,readable at inventory scale; tier identity clear without UI; all six rarity variants preserve family; pivot and scale correct; no fragile geometry; URP PBR maps valid,Assets/_Game/Art/Equipment/Weapon/staff/T9/Models,Not Started,Pending
equipment_sword_1h_t09_base,Espada de Uma Mão T9,One-Handed Sword T9,Task017,Equipment,Weapon,sword_1h,Post-MVP,P3,B15_EQUIPMENT_T9,Text to 3D,Optional,2000,1024,No,None,Prompts/Equipment/ConceptArt/equipment_sword_1h_t09_base_concept_sheet.txt,Prompts/Equipment/Meshy/BaseGeometry/equipment_sword_1h_t09_base_geometry.txt,Prompts/Equipment/TextureVariants/equipment_sword_1h_t09_base_rarity_variants.txt,1,1,1,1,0,readable at inventory scale; tier identity clear without UI; all six rarity variants preserve family; pivot and scale correct; no fragile geometry; URP PBR maps valid,Assets/_Game/Art/Equipment/Weapon/sword_1h/T9/Models,Not Started,Pending
station_alchemist_t03_001,Laboratório T3,Laboratory T3,Task018,Station,Crafting Station,Alchemist,MVP,P1,B16_STATIONS_T3,Text to 3D,Optional,6250,1024x1024,No,anim_station_alchemist,Prompts/EnvironmentStations/ConceptArt/station_alchemist_t03_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/station_alchemist_t03_001_geometry.txt,Prompts/EnvironmentStations/Texture/station_alchemist_t03_001_texture.txt,2,2,1,1,0,Profession readable without UI; Tier milestone visible; work zone clear; sockets valid; no baked animation/VFX; LOD budget met; 3/4 camera test passed,Assets/_Game/Art/Crafting/Stations/Alchemist/T3,Not Started,Pending
station_blacksmith_t03_001,Forja T3,Forge T3,Task018,Station,Crafting Station,Blacksmith,MVP,P1,B16_STATIONS_T3,Text to 3D,Optional,6250,1024x1024,No,anim_station_blacksmith,Prompts/EnvironmentStations/ConceptArt/station_blacksmith_t03_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/station_blacksmith_t03_001_geometry.txt,Prompts/EnvironmentStations/Texture/station_blacksmith_t03_001_texture.txt,2,2,1,1,0,Profession readable without UI; Tier milestone visible; work zone clear; sockets valid; no baked animation/VFX; LOD budget met; 3/4 camera test passed,Assets/_Game/Art/Crafting/Stations/Blacksmith/T3,Not Started,Pending
station_enchanter_t03_001,Mesa Arcana T3,Arcane Table T3,Task018,Station,Crafting Station,Enchanter,MVP,P1,B16_STATIONS_T3,Text to 3D,Optional,6250,1024x1024,No,anim_station_enchanter,Prompts/EnvironmentStations/ConceptArt/station_enchanter_t03_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/station_enchanter_t03_001_geometry.txt,Prompts/EnvironmentStations/Texture/station_enchanter_t03_001_texture.txt,2,2,1,1,0,Profession readable without UI; Tier milestone visible; work zone clear; sockets valid; no baked animation/VFX; LOD budget met; 3/4 camera test passed,Assets/_Game/Art/Crafting/Stations/Enchanter/T3,Not Started,Pending
station_gatherer_t03_001,Acampamento de Expedição T3,Expedition Camp T3,Task018,Station,Crafting Station,Gatherer,MVP,P1,B16_STATIONS_T3,Text to 3D,Optional,6250,1024x1024,No,anim_station_gatherer,Prompts/EnvironmentStations/ConceptArt/station_gatherer_t03_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/station_gatherer_t03_001_geometry.txt,Prompts/EnvironmentStations/Texture/station_gatherer_t03_001_texture.txt,2,2,1,1,0,Profession readable without UI; Tier milestone visible; work zone clear; sockets valid; no baked animation/VFX; LOD budget met; 3/4 camera test passed,Assets/_Game/Art/Crafting/Stations/Gatherer/T3,Not Started,Pending
station_tailor_t03_001,Ateliê T3,Atelier T3,Task018,Station,Crafting Station,Tailor,MVP,P1,B16_STATIONS_T3,Text to 3D,Optional,6250,1024x1024,No,anim_station_tailor,Prompts/EnvironmentStations/ConceptArt/station_tailor_t03_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/station_tailor_t03_001_geometry.txt,Prompts/EnvironmentStations/Texture/station_tailor_t03_001_texture.txt,2,2,1,1,0,Profession readable without UI; Tier milestone visible; work zone clear; sockets valid; no baked animation/VFX; LOD budget met; 3/4 camera test passed,Assets/_Game/Art/Crafting/Stations/Tailor/T3,Not Started,Pending
station_alchemist_t05_001,Laboratório T5,Laboratory T5,Task018,Station,Crafting Station,Alchemist,Season 1,P2,B17_STATIONS_T5,Image to 3D,Yes,7250,1024x1024,No,anim_station_alchemist,Prompts/EnvironmentStations/ConceptArt/station_alchemist_t05_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/station_alchemist_t05_001_geometry.txt,Prompts/EnvironmentStations/Texture/station_alchemist_t05_001_texture.txt,2,2,1,1,0,Profession readable without UI; Tier milestone visible; work zone clear; sockets valid; no baked animation/VFX; LOD budget met; 3/4 camera test passed,Assets/_Game/Art/Crafting/Stations/Alchemist/T5,Not Started,Pending
station_blacksmith_t05_001,Forja T5,Forge T5,Task018,Station,Crafting Station,Blacksmith,Season 1,P2,B17_STATIONS_T5,Image to 3D,Yes,7250,1024x1024,No,anim_station_blacksmith,Prompts/EnvironmentStations/ConceptArt/station_blacksmith_t05_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/station_blacksmith_t05_001_geometry.txt,Prompts/EnvironmentStations/Texture/station_blacksmith_t05_001_texture.txt,2,2,1,1,0,Profession readable without UI; Tier milestone visible; work zone clear; sockets valid; no baked animation/VFX; LOD budget met; 3/4 camera test passed,Assets/_Game/Art/Crafting/Stations/Blacksmith/T5,Not Started,Pending
station_enchanter_t05_001,Mesa Arcana T5,Arcane Table T5,Task018,Station,Crafting Station,Enchanter,Season 1,P2,B17_STATIONS_T5,Image to 3D,Yes,7250,1024x1024,No,anim_station_enchanter,Prompts/EnvironmentStations/ConceptArt/station_enchanter_t05_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/station_enchanter_t05_001_geometry.txt,Prompts/EnvironmentStations/Texture/station_enchanter_t05_001_texture.txt,2,2,1,1,0,Profession readable without UI; Tier milestone visible; work zone clear; sockets valid; no baked animation/VFX; LOD budget met; 3/4 camera test passed,Assets/_Game/Art/Crafting/Stations/Enchanter/T5,Not Started,Pending
station_gatherer_t05_001,Acampamento de Expedição T5,Expedition Camp T5,Task018,Station,Crafting Station,Gatherer,Season 1,P2,B17_STATIONS_T5,Image to 3D,Yes,7250,1024x1024,No,anim_station_gatherer,Prompts/EnvironmentStations/ConceptArt/station_gatherer_t05_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/station_gatherer_t05_001_geometry.txt,Prompts/EnvironmentStations/Texture/station_gatherer_t05_001_texture.txt,2,2,1,1,0,Profession readable without UI; Tier milestone visible; work zone clear; sockets valid; no baked animation/VFX; LOD budget met; 3/4 camera test passed,Assets/_Game/Art/Crafting/Stations/Gatherer/T5,Not Started,Pending
station_tailor_t05_001,Ateliê T5,Atelier T5,Task018,Station,Crafting Station,Tailor,Season 1,P2,B17_STATIONS_T5,Image to 3D,Yes,7250,1024x1024,No,anim_station_tailor,Prompts/EnvironmentStations/ConceptArt/station_tailor_t05_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/station_tailor_t05_001_geometry.txt,Prompts/EnvironmentStations/Texture/station_tailor_t05_001_texture.txt,2,2,1,1,0,Profession readable without UI; Tier milestone visible; work zone clear; sockets valid; no baked animation/VFX; LOD budget met; 3/4 camera test passed,Assets/_Game/Art/Crafting/Stations/Tailor/T5,Not Started,Pending
station_alchemist_t07_001,Laboratório T7,Laboratory T7,Task018,Station,Crafting Station,Alchemist,Season 1,P2,B18_STATIONS_T7,Image to 3D,Yes,8250,2048x2048,No,anim_station_alchemist,Prompts/EnvironmentStations/ConceptArt/station_alchemist_t07_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/station_alchemist_t07_001_geometry.txt,Prompts/EnvironmentStations/Texture/station_alchemist_t07_001_texture.txt,2,2,1,1,0,Profession readable without UI; Tier milestone visible; work zone clear; sockets valid; no baked animation/VFX; LOD budget met; 3/4 camera test passed,Assets/_Game/Art/Crafting/Stations/Alchemist/T7,Not Started,Pending
station_blacksmith_t07_001,Forja T7,Forge T7,Task018,Station,Crafting Station,Blacksmith,Season 1,P2,B18_STATIONS_T7,Image to 3D,Yes,8250,2048x2048,No,anim_station_blacksmith,Prompts/EnvironmentStations/ConceptArt/station_blacksmith_t07_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/station_blacksmith_t07_001_geometry.txt,Prompts/EnvironmentStations/Texture/station_blacksmith_t07_001_texture.txt,2,2,1,1,0,Profession readable without UI; Tier milestone visible; work zone clear; sockets valid; no baked animation/VFX; LOD budget met; 3/4 camera test passed,Assets/_Game/Art/Crafting/Stations/Blacksmith/T7,Not Started,Pending
station_enchanter_t07_001,Mesa Arcana T7,Arcane Table T7,Task018,Station,Crafting Station,Enchanter,Season 1,P2,B18_STATIONS_T7,Image to 3D,Yes,8250,2048x2048,No,anim_station_enchanter,Prompts/EnvironmentStations/ConceptArt/station_enchanter_t07_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/station_enchanter_t07_001_geometry.txt,Prompts/EnvironmentStations/Texture/station_enchanter_t07_001_texture.txt,2,2,1,1,0,Profession readable without UI; Tier milestone visible; work zone clear; sockets valid; no baked animation/VFX; LOD budget met; 3/4 camera test passed,Assets/_Game/Art/Crafting/Stations/Enchanter/T7,Not Started,Pending
station_gatherer_t07_001,Acampamento de Expedição T7,Expedition Camp T7,Task018,Station,Crafting Station,Gatherer,Season 1,P2,B18_STATIONS_T7,Image to 3D,Yes,8250,2048x2048,No,anim_station_gatherer,Prompts/EnvironmentStations/ConceptArt/station_gatherer_t07_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/station_gatherer_t07_001_geometry.txt,Prompts/EnvironmentStations/Texture/station_gatherer_t07_001_texture.txt,2,2,1,1,0,Profession readable without UI; Tier milestone visible; work zone clear; sockets valid; no baked animation/VFX; LOD budget met; 3/4 camera test passed,Assets/_Game/Art/Crafting/Stations/Gatherer/T7,Not Started,Pending
