"asset_id","display_name_pt","display_name_en","canonical_task","canonical_catalog","source_catalogs","definition_count","asset_class","domain","category","production_phase","priority","tier","generation_method","catalog_status","task019_queue","prompt_count","concept_prompt_path","geometry_prompt_path","texture_prompt_path","pipeline_path","unity_target_path","unity_target_kind"
"env_goblin_mine_ground_stone_tile_001","Piso de Pedra","Stone Ground Tile","Task018","IdleMedievalLegends_Task018_EnvironmentStations/Examples/ENVIRONMENT_STATION_PRODUCTION_CATALOG.csv","Task015;Task018;Task019","2","3D Model","Environment","tile","Vertical Slice","P0","N/A","Text to 3D","Planned","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/ConceptArt/env_goblin_mine_ground_stone_tile_001_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Meshy/env_goblin_mine_ground_stone_tile_001_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Texture/env_goblin_mine_ground_stone_tile_001_texture.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/env_goblin_mine_ground_stone_tile_001_PIPELINE.md","Assets/_Game/Art/Environments/goblin_mine/Models","Planned destination; existence not asserted"
"env_goblin_mine_mine_arch_001","Arco de Mina","Mine Arch","Task018","IdleMedievalLegends_Task018_EnvironmentStations/Examples/ENVIRONMENT_STATION_PRODUCTION_CATALOG.csv","Task015;Task018;Task019","2","3D Model","Environment","structure","Vertical Slice","P0","N/A","Image to 3D","Planned","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/ConceptArt/env_goblin_mine_mine_arch_001_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Meshy/env_goblin_mine_mine_arch_001_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Texture/env_goblin_mine_mine_arch_001_texture.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/env_goblin_mine_mine_arch_001_PIPELINE.md","Assets/_Game/Art/Environments/goblin_mine/Models","Planned destination; existence not asserted"
"env_goblin_mine_mine_cart_001","Carrinho de Minério","Mine Cart","Task018","IdleMedievalLegends_Task018_EnvironmentStations/Examples/ENVIRONMENT_STATION_PRODUCTION_CATALOG.csv","Task015;Task018;Task019","2","3D Model","Environment","prop","Vertical Slice","P0","N/A","Text to 3D","Planned","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/ConceptArt/env_goblin_mine_mine_cart_001_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Meshy/env_goblin_mine_mine_cart_001_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Texture/env_goblin_mine_mine_cart_001_texture.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/env_goblin_mine_mine_cart_001_PIPELINE.md","Assets/_Game/Art/Environments/goblin_mine/Models","Planned destination; existence not asserted"
"env_goblin_mine_mine_track_curve_001","Trilho Curvo","Curved Mine Track","Task018","IdleMedievalLegends_Task018_EnvironmentStations/Examples/ENVIRONMENT_STATION_PRODUCTION_CATALOG.csv","Task015;Task018;Task019","2","3D Model","Environment","modular prop","Vertical Slice","P0","N/A","Text to 3D","Planned","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/ConceptArt/env_goblin_mine_mine_track_curve_001_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Meshy/env_goblin_mine_mine_track_curve_001_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Texture/env_goblin_mine_mine_track_curve_001_texture.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/env_goblin_mine_mine_track_curve_001_PIPELINE.md","Assets/_Game/Art/Environments/goblin_mine/Models","Planned destination; existence not asserted"
"env_goblin_mine_mine_track_straight_001","Trilho Reto","Straight Mine Track","Task018","IdleMedievalLegends_Task018_EnvironmentStations/Examples/ENVIRONMENT_STATION_PRODUCTION_CATALOG.csv","Task015;Task018;Task019","2","3D Model","Environment","modular prop","Vertical Slice","P0","N/A","Text to 3D","Planned","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/ConceptArt/env_goblin_mine_mine_track_straight_001_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Meshy/env_goblin_mine_mine_track_straight_001_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Texture/env_goblin_mine_mine_track_straight_001_texture.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/env_goblin_mine_mine_track_straight_001_PIPELINE.md","Assets/_Game/Art/Environments/goblin_mine/Models","Planned destination; existence not asserted"
"env_goblin_mine_mine_wall_corner_001","Canto de Mina","Mine Wall Corner","Task018","IdleMedievalLegends_Task018_EnvironmentStations/Examples/ENVIRONMENT_STATION_PRODUCTION_CATALOG.csv","Task015;Task018;Task019","2","3D Model","Environment","wall","Vertical Slice","P0","N/A","Image to 3D","Planned","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/ConceptArt/env_goblin_mine_mine_wall_corner_001_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Meshy/env_goblin_mine_mine_wall_corner_001_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Texture/env_goblin_mine_mine_wall_corner_001_texture.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/env_goblin_mine_mine_wall_corner_001_PIPELINE.md","Assets/_Game/Art/Environments/goblin_mine/Models","Planned destination; existence not asserted"
"env_goblin_mine_mine_wall_straight_001","Parede de Mina Reta","Straight Mine Wall","Task018","IdleMedievalLegends_Task018_EnvironmentStations/Examples/ENVIRONMENT_STATION_PRODUCTION_CATALOG.csv","Task015;Task018;Task019","2","3D Model","Environment","wall","Vertical Slice","P0","N/A","Image to 3D","Planned","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/ConceptArt/env_goblin_mine_mine_wall_straight_001_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Meshy/env_goblin_mine_mine_wall_straight_001_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Texture/env_goblin_mine_mine_wall_straight_001_texture.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/env_goblin_mine_mine_wall_straight_001_PIPELINE.md","Assets/_Game/Art/Environments/goblin_mine/Models","Planned destination; existence not asserted"
"env_goblin_mine_ore_pile_001","Pilha de Minério","Ore Pile","Task018","IdleMedievalLegends_Task018_EnvironmentStations/Examples/ENVIRONMENT_STATION_PRODUCTION_CATALOG.csv","Task015;Task018;Task019","2","3D Model","Environment","prop","Vertical Slice","P0","N/A","Text to 3D","Planned","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/ConceptArt/env_goblin_mine_ore_pile_001_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Meshy/env_goblin_mine_ore_pile_001_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Texture/env_goblin_mine_ore_pile_001_texture.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/env_goblin_mine_ore_pile_001_PIPELINE.md","Assets/_Game/Art/Environments/goblin_mine/Models","Planned destination; existence not asserted"
"env_goblin_mine_rope_bridge_001","Ponte de Corda","Rope Bridge","Task018","IdleMedievalLegends_Task018_EnvironmentStations/Examples/ENVIRONMENT_STATION_PRODUCTION_CATALOG.csv","Task015;Task018;Task019","2","3D Model","Environment","large prop","Vertical Slice","P0","N/A","Image to 3D","Planned","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/ConceptArt/env_goblin_mine_rope_bridge_001_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Meshy/env_goblin_mine_rope_bridge_001_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Texture/env_goblin_mine_rope_bridge_001_texture.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/env_goblin_mine_rope_bridge_001_PIPELINE.md","Assets/_Game/Art/Environments/goblin_mine/Models","Planned destination; existence not asserted"
"env_goblin_mine_scrap_barricade_001","Barricada de Sucata","Scrap Barricade","Task018","IdleMedievalLegends_Task018_EnvironmentStations/Examples/ENVIRONMENT_STATION_PRODUCTION_CATALOG.csv","Task015;Task018;Task019","2","3D Model","Environment","prop","Vertical Slice","P0","N/A","Text to 3D","Planned","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/ConceptArt/env_goblin_mine_scrap_barricade_001_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Meshy/env_goblin_mine_scrap_barricade_001_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Texture/env_goblin_mine_scrap_barricade_001_texture.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/env_goblin_mine_scrap_barricade_001_PIPELINE.md","Assets/_Game/Art/Environments/goblin_mine/Models","Planned destination; existence not asserted"
"env_goblin_mine_wall_torch_001","Tocha de Parede","Wall Torch","Task018","IdleMedievalLegends_Task018_EnvironmentStations/Examples/ENVIRONMENT_STATION_PRODUCTION_CATALOG.csv","Task015;Task018;Task019","2","3D Model","Environment","prop","Vertical Slice","P0","N/A","Text to 3D","Planned","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/ConceptArt/env_goblin_mine_wall_torch_001_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Meshy/env_goblin_mine_wall_torch_001_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Texture/env_goblin_mine_wall_torch_001_texture.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/env_goblin_mine_wall_torch_001_PIPELINE.md","Assets/_Game/Art/Environments/goblin_mine/Models","Planned destination; existence not asserted"
"env_goblin_mine_watchtower_001","Torre de Vigia Goblin","Goblin Watchtower","Task018","IdleMedievalLegends_Task018_EnvironmentStations/Examples/ENVIRONMENT_STATION_PRODUCTION_CATALOG.csv","Task015;Task018;Task019","2","3D Model","Environment","large prop","Vertical Slice","P0","N/A","Image to 3D","Planned","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/ConceptArt/env_goblin_mine_watchtower_001_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Meshy/env_goblin_mine_watchtower_001_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Texture/env_goblin_mine_watchtower_001_texture.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/env_goblin_mine_watchtower_001_PIPELINE.md","Assets/_Game/Art/Environments/goblin_mine/Models","Planned destination; existence not asserted"
"env_goblin_mine_wood_cage_001","Jaula de Madeira","Wooden Cage","Task018","IdleMedievalLegends_Task018_EnvironmentStations/Examples/ENVIRONMENT_STATION_PRODUCTION_CATALOG.csv","Task015;Task018;Task019","2","3D Model","Environment","prop","Vertical Slice","P0","N/A","Text to 3D","Planned","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/ConceptArt/env_goblin_mine_wood_cage_001_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Meshy/env_goblin_mine_wood_cage_001_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Texture/env_goblin_mine_wood_cage_001_texture.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/env_goblin_mine_wood_cage_001_PIPELINE.md","Assets/_Game/Art/Environments/goblin_mine/Models","Planned destination; existence not asserted"
"env_goblin_mine_wood_support_beam_001","Viga de Suporte","Wood Support Beam","Task018","IdleMedievalLegends_Task018_EnvironmentStations/Examples/ENVIRONMENT_STATION_PRODUCTION_CATALOG.csv","Task015;Task018;Task019","2","3D Model","Environment","structure","Vertical Slice","P0","N/A","Image to 3D","Planned","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/ConceptArt/env_goblin_mine_wood_support_beam_001_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Meshy/env_goblin_mine_wood_support_beam_001_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Texture/env_goblin_mine_wood_support_beam_001_texture.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/env_goblin_mine_wood_support_beam_001_PIPELINE.md","Assets/_Game/Art/Environments/goblin_mine/Models","Planned destination; existence not asserted"
"env_infernal_fortress_basalt_floor_tile_001","Piso de Basalto","Basalt Floor Tile","Task018","IdleMedievalLegends_Task018_EnvironmentStations/Examples/ENVIRONMENT_STATION_PRODUCTION_CATALOG.csv","Task015;Task018;Task019","2","3D Model","Environment","tile","Season 1 - Arc 3","P1","N/A","Text to 3D","Planned","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/ConceptArt/env_infernal_fortress_basalt_floor_tile_001_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Meshy/env_infernal_fortress_basalt_floor_tile_001_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Texture/env_infernal_fortress_basalt_floor_tile_001_texture.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/env_infernal_fortress_basalt_floor_tile_001_PIPELINE.md","Assets/_Game/Art/Environments/infernal_fortress/Models","Planned destination; existence not asserted"
"env_infernal_fortress_demon_lord_throne_001","Trono do Lorde Demônio","Demon Lord Throne","Task018","IdleMedievalLegends_Task018_EnvironmentStations/Examples/ENVIRONMENT_STATION_PRODUCTION_CATALOG.csv","Task015;Task018;Task019","2","3D Model","Environment","hero prop","Season 1 - Arc 3","P1","N/A","Image to 3D","Planned","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/ConceptArt/env_infernal_fortress_demon_lord_throne_001_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Meshy/env_infernal_fortress_demon_lord_throne_001_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Texture/env_infernal_fortress_demon_lord_throne_001_texture.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/env_infernal_fortress_demon_lord_throne_001_PIPELINE.md","Assets/_Game/Art/Environments/infernal_fortress/Models","Planned destination; existence not asserted"
"env_infernal_fortress_demon_weapon_rack_001","Arsenal Demoníaco","Demon Weapon Rack","Task018","IdleMedievalLegends_Task018_EnvironmentStations/Examples/ENVIRONMENT_STATION_PRODUCTION_CATALOG.csv","Task015;Task018;Task019","2","3D Model","Environment","prop","Season 1 - Arc 3","P1","N/A","Text to 3D","Planned","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/ConceptArt/env_infernal_fortress_demon_weapon_rack_001_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Meshy/env_infernal_fortress_demon_weapon_rack_001_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Texture/env_infernal_fortress_demon_weapon_rack_001_texture.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/env_infernal_fortress_demon_weapon_rack_001_PIPELINE.md","Assets/_Game/Art/Environments/infernal_fortress/Models","Planned destination; existence not asserted"
"env_infernal_fortress_demonic_pillar_001","Pilar Demoníaco","Demonic Pillar","Task018","IdleMedievalLegends_Task018_EnvironmentStations/Examples/ENVIRONMENT_STATION_PRODUCTION_CATALOG.csv","Task015;Task018;Task019","2","3D Model","Environment","structure","Season 1 - Arc 3","P1","N/A","Image to 3D","Planned","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/ConceptArt/env_infernal_fortress_demonic_pillar_001_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Meshy/env_infernal_fortress_demonic_pillar_001_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Texture/env_infernal_fortress_demonic_pillar_001_texture.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/env_infernal_fortress_demonic_pillar_001_PIPELINE.md","Assets/_Game/Art/Environments/infernal_fortress/Models","Planned destination; existence not asserted"
"env_infernal_fortress_infernal_arch_001","Arco Infernal","Infernal Arch","Task018","IdleMedievalLegends_Task018_EnvironmentStations/Examples/ENVIRONMENT_STATION_PRODUCTION_CATALOG.csv","Task015;Task018;Task019","2","3D Model","Environment","structure","Season 1 - Arc 3","P1","N/A","Image to 3D","Planned","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/ConceptArt/env_infernal_fortress_infernal_arch_001_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Meshy/env_infernal_fortress_infernal_arch_001_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Texture/env_infernal_fortress_infernal_arch_001_texture.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/env_infernal_fortress_infernal_arch_001_PIPELINE.md","Assets/_Game/Art/Environments/infernal_fortress/Models","Planned destination; existence not asserted"
